Month,Product,Complaint count,Previous 6-month average,Percentage growth,Trend status
2012-03-01,Checking or savings account,16,,,Insufficient history
2012-04-01,Checking or savings account,10,,,Insufficient history
2012-05-01,Checking or savings account,25,,,Insufficient history
2012-06-01,Checking or savings account,9,17.0,-47.05882352941176,Decreasing
2012-07-01,Checking or savings account,18,15.0,20.0,Stable
2012-08-01,Checking or savings account,14,15.6,-10.256410256410255,Stable
2012-09-01,Checking or savings account,18,15.333333333333334,17.391304347826082,Stable
2012-10-01,Checking or savings account,13,15.666666666666666,-17.021276595744677,Stable
2012-11-01,Checking or savings account,8,16.166666666666668,-50.51546391752577,Decreasing
2012-12-01,Checking or savings account,14,13.333333333333334,4.999999999999996,Stable
2013-01-01,Checking or savings account,14,14.166666666666666,-1.17647058823529,Stable
2013-02-01,Checking or savings account,15,13.5,11.11111111111111,Stable
2013-03-01,Checking or savings account,12,13.666666666666666,-12.195121951219507,Stable
2013-04-01,Checking or savings account,15,12.666666666666666,18.421052631578952,Stable
2013-05-01,Checking or savings account,11,13.0,-15.384615384615385,Stable
2013-06-01,Checking or savings account,11,13.5,-18.51851851851852,Stable
2013-07-01,Checking or savings account,11,13.0,-15.384615384615385,Stable
2013-08-01,Checking or savings account,9,12.5,-28.000000000000004,Decreasing
2013-09-01,Checking or savings account,13,11.5,13.043478260869565,Stable
2013-10-01,Checking or savings account,18,11.666666666666666,54.28571428571429,High growth
2013-11-01,Checking or savings account,15,12.166666666666666,23.28767123287672,Stable
2013-12-01,Checking or savings account,5,12.833333333333334,-61.038961038961034,Decreasing
2014-01-01,Checking or savings account,19,11.833333333333334,60.56338028169014,High growth
2014-02-01,Checking or savings account,10,13.166666666666666,-24.050632911392402,Stable
2014-03-01,Checking or savings account,16,13.333333333333334,19.999999999999996,Stable
2014-04-01,Checking or savings account,14,13.833333333333334,1.2048192771084294,Stable
2014-05-01,Checking or savings account,7,13.166666666666666,-46.835443037974684,Decreasing
2014-06-01,Checking or savings account,16,11.833333333333334,35.21126760563379,Moderate growth
2014-07-01,Checking or savings account,13,13.666666666666666,-4.878048780487801,Stable
2014-08-01,Checking or savings account,11,12.666666666666666,-13.157894736842103,Stable
2014-09-01,Checking or savings account,12,12.833333333333334,-6.493506493506499,Stable
2014-10-01,Checking or savings account,13,12.166666666666666,6.849315068493156,Stable
2014-11-01,Checking or savings account,13,12.0,8.333333333333332,Stable
2014-12-01,Checking or savings account,15,13.0,15.384615384615385,Stable
2015-01-01,Checking or savings account,21,12.833333333333334,63.636363636363626,High growth
2015-02-01,Checking or savings account,10,14.166666666666666,-29.411764705882348,Decreasing
2015-03-01,Checking or savings account,23,14.0,64.28571428571429,High growth
2015-04-01,Checking or savings account,14,15.833333333333334,-11.578947368421055,Stable
2015-05-01,Checking or savings account,16,16.0,0.0,Stable
2015-06-01,Checking or savings account,22,16.5,33.33333333333333,Moderate growth
2015-07-01,Checking or savings account,22,17.666666666666668,24.528301886792445,Stable
2015-08-01,Checking or savings account,23,17.833333333333332,28.971962616822438,Moderate growth
2015-09-01,Checking or savings account,18,20.0,-10.0,Stable
2015-10-01,Checking or savings account,15,19.166666666666668,-21.739130434782613,Stable
2015-11-01,Checking or savings account,21,19.333333333333332,8.62068965517242,Stable
2015-12-01,Checking or savings account,13,20.166666666666668,-35.537190082644635,Decreasing
2016-01-01,Checking or savings account,23,18.666666666666668,23.214285714285708,Stable
2016-02-01,Checking or savings account,10,18.833333333333332,-46.90265486725663,Decreasing
2016-03-01,Checking or savings account,16,16.666666666666668,-4.000000000000007,Stable
2016-04-01,Checking or savings account,14,16.333333333333332,-14.28571428571428,Stable
2016-05-01,Checking or savings account,22,16.166666666666668,36.08247422680411,Moderate growth
2016-06-01,Checking or savings account,27,16.333333333333332,65.30612244897961,High growth
2016-07-01,Checking or savings account,20,18.666666666666668,7.142857142857135,Stable
2016-08-01,Checking or savings account,11,18.166666666666668,-39.44954128440367,Decreasing
2016-09-01,Checking or savings account,23,18.333333333333332,25.454545454545464,Moderate growth
2016-10-01,Checking or savings account,21,19.5,7.6923076923076925,Stable
2016-11-01,Checking or savings account,27,20.666666666666668,30.645161290322577,Moderate growth
2016-12-01,Checking or savings account,30,21.5,39.53488372093023,Moderate growth
2017-01-01,Checking or savings account,24,22.0,9.090909090909092,Stable
2017-02-01,Checking or savings account,16,22.666666666666668,-29.411764705882355,Decreasing
2017-03-01,Checking or savings account,23,23.5,-2.127659574468085,Stable
2017-04-01,Checking or savings account,22,23.5,-6.382978723404255,Stable
2017-05-01,Checking or savings account,22,23.666666666666668,-7.042253521126765,Stable
2017-06-01,Checking or savings account,26,22.833333333333332,13.868613138686136,Stable
2017-07-01,Checking or savings account,18,22.166666666666668,-18.796992481203013,Stable
2017-08-01,Checking or savings account,14,21.166666666666668,-33.85826771653544,Decreasing
2017-09-01,Checking or savings account,24,20.833333333333332,15.200000000000005,Stable
2017-10-01,Checking or savings account,25,21.0,19.047619047619047,Stable
2017-11-01,Checking or savings account,23,21.5,6.976744186046512,Stable
2017-12-01,Checking or savings account,11,21.666666666666668,-49.23076923076923,Decreasing
2018-01-01,Checking or savings account,23,19.166666666666668,19.999999999999993,Stable
2018-02-01,Checking or savings account,23,20.0,15.0,Stable
2018-03-01,Checking or savings account,17,21.5,-20.930232558139537,Stable
2018-04-01,Checking or savings account,24,20.333333333333332,18.03278688524591,Stable
2018-05-01,Checking or savings account,24,20.166666666666668,19.00826446280991,Stable
2018-06-01,Checking or savings account,23,20.333333333333332,13.114754098360661,Stable
2018-07-01,Checking or savings account,15,22.333333333333332,-32.83582089552238,Decreasing
2018-08-01,Checking or savings account,23,21.0,9.523809523809524,Stable
2018-09-01,Checking or savings account,16,21.0,-23.809523809523807,Stable
2018-10-01,Checking or savings account,18,20.833333333333332,-13.599999999999996,Stable
2018-11-01,Checking or savings account,20,19.833333333333332,0.8403361344537875,Stable
2018-12-01,Checking or savings account,22,19.166666666666668,14.782608695652167,Stable
2019-01-01,Checking or savings account,20,19.0,5.263157894736842,Stable
2019-02-01,Checking or savings account,24,19.833333333333332,21.008403361344545,Stable
2019-03-01,Checking or savings account,18,20.0,-10.0,Stable
2019-04-01,Checking or savings account,22,20.333333333333332,8.196721311475416,Stable
2019-05-01,Checking or savings account,19,21.0,-9.523809523809524,Stable
2019-06-01,Checking or savings account,19,20.833333333333332,-8.799999999999995,Stable
2019-07-01,Checking or savings account,21,20.333333333333332,3.27868852459017,Stable
2019-08-01,Checking or savings account,19,20.5,-7.317073170731707,Stable
2019-09-01,Checking or savings account,15,19.666666666666668,-23.728813559322038,Stable
2019-10-01,Checking or savings account,15,19.166666666666668,-21.739130434782613,Stable
2019-11-01,Checking or savings account,16,18.0,-11.11111111111111,Stable
2019-12-01,Checking or savings account,23,17.5,31.428571428571427,Moderate growth
2020-01-01,Checking or savings account,15,18.166666666666668,-17.431192660550465,Stable
2020-02-01,Checking or savings account,26,17.166666666666668,51.45631067961164,High growth
2020-03-01,Checking or savings account,16,18.333333333333332,-12.72727272727272,Stable
2020-04-01,Checking or savings account,20,18.5,8.108108108108109,Stable
2020-05-01,Checking or savings account,21,19.333333333333332,8.62068965517242,Stable
2020-06-01,Checking or savings account,31,20.166666666666668,53.7190082644628,High growth
2020-07-01,Checking or savings account,35,21.5,62.7906976744186,High growth
2020-08-01,Checking or savings account,27,24.833333333333332,8.724832214765106,Stable
2020-09-01,Checking or savings account,23,25.0,-8.0,Stable
2020-10-01,Checking or savings account,21,26.166666666666668,-19.74522292993631,Stable
2020-11-01,Checking or savings account,36,26.333333333333332,36.708860759493675,Moderate growth
2020-12-01,Checking or savings account,26,28.833333333333332,-9.826589595375719,Stable
2021-01-01,Checking or savings account,25,28.0,-10.714285714285714,Stable
2021-02-01,Checking or savings account,21,26.333333333333332,-20.253164556962023,Stable
2021-03-01,Checking or savings account,33,25.333333333333332,30.263157894736846,Moderate growth
2021-04-01,Checking or savings account,24,27.0,-11.11111111111111,Stable
2021-05-01,Checking or savings account,36,27.5,30.909090909090907,Moderate growth
2021-06-01,Checking or savings account,27,27.5,-1.8181818181818181,Stable
2021-07-01,Checking or savings account,31,27.666666666666668,12.048192771084333,Stable
2021-08-01,Checking or savings account,34,28.666666666666668,18.60465116279069,Stable
2021-09-01,Checking or savings account,22,30.833333333333332,-28.648648648648646,Decreasing
2021-10-01,Checking or savings account,25,29.0,-13.793103448275861,Stable
2021-11-01,Checking or savings account,37,29.166666666666668,26.85714285714285,Moderate growth
2021-12-01,Checking or savings account,26,29.333333333333332,-11.36363636363636,Stable
2022-01-01,Checking or savings account,49,29.166666666666668,68.0,High growth
2022-02-01,Checking or savings account,36,32.166666666666664,11.917098445595862,Stable
2022-03-01,Checking or savings account,35,32.5,7.6923076923076925,Stable
2022-04-01,Checking or savings account,30,34.666666666666664,-13.461538461538455,Stable
2022-05-01,Checking or savings account,41,35.5,15.492957746478872,Stable
2022-06-01,Checking or savings account,32,36.166666666666664,-11.520737327188934,Stable
2022-07-01,Checking or savings account,25,37.166666666666664,-32.7354260089686,Decreasing
2022-08-01,Checking or savings account,45,33.166666666666664,35.67839195979901,Moderate growth
2022-09-01,Checking or savings account,32,34.666666666666664,-7.692307692307685,Stable
2022-10-01,Checking or savings account,41,34.166666666666664,20.00000000000001,Stable
2022-11-01,Checking or savings account,30,36.0,-16.666666666666664,Stable
2022-12-01,Checking or savings account,38,34.166666666666664,11.219512195121958,Stable
2023-01-01,Checking or savings account,89,35.166666666666664,153.08056872037918,Critical growth
2023-02-01,Checking or savings account,39,45.833333333333336,-14.909090909090914,Stable
2023-03-01,Checking or savings account,49,44.833333333333336,9.293680297397763,Stable
2023-04-01,Checking or savings account,39,47.666666666666664,-18.181818181818176,Stable
2023-05-01,Checking or savings account,58,47.333333333333336,22.53521126760563,Stable
2023-06-01,Checking or savings account,52,52.0,0.0,Stable
2023-07-01,Checking or savings account,52,54.333333333333336,-4.2944785276073665,Stable
2023-08-01,Checking or savings account,53,48.166666666666664,10.034602076124573,Stable
2023-09-01,Checking or savings account,42,50.5,-16.831683168316832,Stable
2023-10-01,Checking or savings account,50,49.333333333333336,1.3513513513513467,Stable
2023-11-01,Checking or savings account,45,51.166666666666664,-12.052117263843645,Stable
2023-12-01,Checking or savings account,38,49.0,-22.448979591836736,Stable
2024-01-01,Checking or savings account,61,46.666666666666664,30.714285714285722,Moderate growth
2024-02-01,Checking or savings account,48,48.166666666666664,-0.34602076124566983,Stable
2024-03-01,Checking or savings account,57,47.333333333333336,20.4225352112676,Stable
2024-04-01,Checking or savings account,41,49.833333333333336,-17.725752508361207,Stable
2024-05-01,Checking or savings account,50,48.333333333333336,3.4482758620689604,Stable
2024-06-01,Checking or savings account,53,49.166666666666664,7.79661016949153,Stable
2024-07-01,Checking or savings account,58,51.666666666666664,12.258064516129037,Stable
2024-08-01,Checking or savings account,58,51.166666666666664,13.35504885993486,Stable
2024-09-01,Checking or savings account,45,52.833333333333336,-14.82649842271294,Stable
2024-10-01,Checking or savings account,52,50.833333333333336,2.29508196721311,Stable
2024-11-01,Checking or savings account,64,52.666666666666664,21.51898734177216,Stable
2024-12-01,Checking or savings account,57,55.0,3.6363636363636362,Stable
2025-01-01,Checking or savings account,196,55.666666666666664,252.09580838323356,Critical growth
2025-02-01,Checking or savings account,61,78.66666666666667,-22.457627118644073,Stable
2025-03-01,Checking or savings account,44,79.16666666666667,-44.42105263157895,Decreasing
2025-04-01,Checking or savings account,67,79.0,-15.18987341772152,Stable
2025-05-01,Checking or savings account,74,81.5,-9.202453987730062,Stable
2025-06-01,Checking or savings account,69,83.16666666666667,-17.034068136272552,Stable
2025-07-01,Checking or savings account,79,85.16666666666667,-7.240704500978479,Stable
2025-08-01,Checking or savings account,76,65.66666666666667,15.736040609137047,Stable
2025-09-01,Checking or savings account,78,68.16666666666667,14.425427872860627,Stable
2025-10-01,Checking or savings account,66,73.83333333333333,-10.609480812641078,Stable
2025-11-01,Checking or savings account,74,73.66666666666667,0.45248868778279894,Stable
2025-12-01,Checking or savings account,78,73.66666666666667,5.882352941176464,Stable
2026-01-01,Checking or savings account,93,75.16666666666667,23.725055432372496,Stable
2026-02-01,Checking or savings account,48,77.5,-38.064516129032256,Decreasing
2026-03-01,Checking or savings account,64,72.83333333333333,-12.12814645308924,Stable
2026-04-01,Checking or savings account,46,70.5,-34.751773049645394,Decreasing
2026-05-01,Checking or savings account,27,67.16666666666667,-59.801488833746895,Decreasing
2026-06-01,Checking or savings account,9,59.333333333333336,-84.8314606741573,Decreasing
2011-12-01,Credit card or prepaid card,12,,,Insufficient history
2012-01-01,Credit card or prepaid card,13,,,Insufficient history
2012-02-01,Credit card or prepaid card,16,,,Insufficient history
2012-03-01,Credit card or prepaid card,12,13.666666666666666,-12.195121951219507,Stable
2012-04-01,Credit card or prepaid card,17,13.25,28.30188679245283,Moderate growth
2012-05-01,Credit card or prepaid card,15,14.0,7.142857142857142,Stable
2012-06-01,Credit card or prepaid card,18,14.166666666666666,27.058823529411768,Moderate growth
2012-07-01,Credit card or prepaid card,21,15.166666666666666,38.46153846153847,Moderate growth
2012-08-01,Credit card or prepaid card,16,16.5,-3.0303030303030303,Stable
2012-09-01,Credit card or prepaid card,11,16.5,-33.33333333333333,Decreasing
2012-10-01,Credit card or prepaid card,12,16.333333333333332,-26.530612244897956,Decreasing
2012-11-01,Credit card or prepaid card,14,15.5,-9.67741935483871,Stable
2012-12-01,Credit card or prepaid card,15,15.333333333333334,-2.1739130434782648,Stable
2013-01-01,Credit card or prepaid card,8,14.833333333333334,-46.06741573033708,Decreasing
2013-02-01,Credit card or prepaid card,8,12.666666666666666,-36.84210526315789,Decreasing
2013-03-01,Credit card or prepaid card,11,11.333333333333334,-2.9411764705882404,Stable
2013-04-01,Credit card or prepaid card,9,11.333333333333334,-20.588235294117652,Stable
2013-05-01,Credit card or prepaid card,12,10.833333333333334,10.769230769230763,Stable
2013-06-01,Credit card or prepaid card,13,10.5,23.809523809523807,Stable
2013-07-01,Credit card or prepaid card,16,10.166666666666666,57.37704918032788,High growth
2013-08-01,Credit card or prepaid card,14,11.5,21.73913043478261,Stable
2013-09-01,Credit card or prepaid card,8,12.5,-36.0,Decreasing
2013-10-01,Credit card or prepaid card,14,12.0,16.666666666666664,Stable
2013-11-01,Credit card or prepaid card,16,12.833333333333334,24.67532467532467,Stable
2013-12-01,Credit card or prepaid card,13,13.5,-3.7037037037037033,Stable
2014-01-01,Credit card or prepaid card,16,13.5,18.51851851851852,Stable
2014-02-01,Credit card or prepaid card,14,13.5,3.7037037037037033,Stable
2014-03-01,Credit card or prepaid card,12,13.5,-11.11111111111111,Stable
2014-04-01,Credit card or prepaid card,19,14.166666666666666,34.117647058823536,Moderate growth
2014-05-01,Credit card or prepaid card,14,15.0,-6.666666666666667,Stable
2014-06-01,Credit card or prepaid card,20,14.666666666666666,36.36363636363637,Moderate growth
2014-07-01,Credit card or prepaid card,10,15.833333333333334,-36.8421052631579,Decreasing
2014-08-01,Credit card or prepaid card,16,14.833333333333334,7.865168539325838,Stable
2014-09-01,Credit card or prepaid card,16,15.166666666666666,5.494505494505499,Stable
2014-10-01,Credit card or prepaid card,11,15.833333333333334,-30.526315789473685,Decreasing
2014-11-01,Credit card or prepaid card,14,14.5,-3.4482758620689653,Stable
2014-12-01,Credit card or prepaid card,11,14.5,-24.137931034482758,Stable
2015-01-01,Credit card or prepaid card,8,13.0,-38.46153846153847,Decreasing
2015-02-01,Credit card or prepaid card,18,12.666666666666666,42.10526315789475,Moderate growth
2015-03-01,Credit card or prepaid card,18,13.0,38.46153846153847,Moderate growth
2015-04-01,Credit card or prepaid card,16,13.333333333333334,19.999999999999996,Stable
2015-05-01,Credit card or prepaid card,18,14.166666666666666,27.058823529411768,Moderate growth
2015-06-01,Credit card or prepaid card,18,14.833333333333334,21.348314606741567,Stable
2015-07-01,Credit card or prepaid card,17,16.0,6.25,Stable
2015-08-01,Credit card or prepaid card,13,17.5,-25.71428571428571,Decreasing
2015-09-01,Credit card or prepaid card,11,16.666666666666668,-34.0,Decreasing
2015-10-01,Credit card or prepaid card,29,15.5,87.09677419354838,High growth
2015-11-01,Credit card or prepaid card,17,17.666666666666668,-3.773584905660384,Stable
2015-12-01,Credit card or prepaid card,16,17.5,-8.571428571428571,Stable
2016-01-01,Credit card or prepaid card,16,17.166666666666668,-6.796116504854376,Stable
2016-02-01,Credit card or prepaid card,17,17.0,0.0,Stable
2016-03-01,Credit card or prepaid card,24,17.666666666666668,35.849056603773576,Moderate growth
2016-04-01,Credit card or prepaid card,19,19.833333333333332,-4.2016806722689015,Stable
2016-05-01,Credit card or prepaid card,22,18.166666666666668,21.100917431192652,Stable
2016-06-01,Credit card or prepaid card,21,19.0,10.526315789473683,Stable
2016-07-01,Credit card or prepaid card,27,19.833333333333332,36.13445378151262,Moderate growth
2016-08-01,Credit card or prepaid card,25,21.666666666666668,15.384615384615378,Stable
2016-09-01,Credit card or prepaid card,26,23.0,13.043478260869565,Stable
2016-10-01,Credit card or prepaid card,19,23.333333333333332,-18.571428571428566,Stable
2016-11-01,Credit card or prepaid card,18,23.333333333333332,-22.857142857142854,Stable
2016-12-01,Credit card or prepaid card,22,22.666666666666668,-2.9411764705882404,Stable
2017-01-01,Credit card or prepaid card,17,22.833333333333332,-25.54744525547445,Decreasing
2017-02-01,Credit card or prepaid card,22,21.166666666666668,3.9370078740157424,Stable
2017-03-01,Credit card or prepaid card,19,20.666666666666668,-8.064516129032263,Stable
2017-04-01,Credit card or prepaid card,24,19.5,23.076923076923077,Stable
2017-05-01,Credit card or prepaid card,25,20.333333333333332,22.950819672131153,Stable
2017-06-01,Credit card or prepaid card,23,21.5,6.976744186046512,Stable
2017-07-01,Credit card or prepaid card,28,21.666666666666668,29.230769230769223,Moderate growth
2017-08-01,Credit card or prepaid card,26,23.5,10.638297872340425,Stable
2017-09-01,Credit card or prepaid card,21,24.166666666666668,-13.103448275862073,Stable
2017-10-01,Credit card or prepaid card,16,24.5,-34.69387755102041,Decreasing
2017-11-01,Credit card or prepaid card,18,23.166666666666668,-22.3021582733813,Stable
2017-12-01,Credit card or prepaid card,23,22.0,4.545454545454546,Stable
2018-01-01,Credit card or prepaid card,23,22.0,4.545454545454546,Stable
2018-02-01,Credit card or prepaid card,21,21.166666666666668,-0.7874015748031551,Stable
2018-03-01,Credit card or prepaid card,21,20.333333333333332,3.27868852459017,Stable
2018-04-01,Credit card or prepaid card,41,20.333333333333332,101.63934426229508,Critical growth
2018-05-01,Credit card or prepaid card,18,24.5,-26.53061224489796,Decreasing
2018-06-01,Credit card or prepaid card,26,24.5,6.122448979591836,Stable
2018-07-01,Credit card or prepaid card,38,25.0,52.0,High growth
2018-08-01,Credit card or prepaid card,25,27.5,-9.090909090909092,Stable
2018-09-01,Credit card or prepaid card,25,28.166666666666668,-11.242603550295861,Stable
2018-10-01,Credit card or prepaid card,25,28.833333333333332,-13.294797687861267,Stable
2018-11-01,Credit card or prepaid card,25,26.166666666666668,-4.458598726114654,Stable
2018-12-01,Credit card or prepaid card,29,27.333333333333332,6.097560975609761,Stable
2019-01-01,Credit card or prepaid card,16,27.833333333333332,-42.514970059880234,Decreasing
2019-02-01,Credit card or prepaid card,31,24.166666666666668,28.275862068965512,Moderate growth
2019-03-01,Credit card or prepaid card,30,25.166666666666668,19.205298013245027,Stable
2019-04-01,Credit card or prepaid card,30,26.0,15.384615384615385,Stable
2019-05-01,Credit card or prepaid card,23,26.833333333333332,-14.285714285714283,Stable
2019-06-01,Credit card or prepaid card,24,26.5,-9.433962264150944,Stable
2019-07-01,Credit card or prepaid card,25,25.666666666666668,-2.597402597402602,Stable
2019-08-01,Credit card or prepaid card,21,27.166666666666668,-22.699386503067487,Stable
2019-09-01,Credit card or prepaid card,25,25.5,-1.9607843137254901,Stable
2019-10-01,Credit card or prepaid card,24,24.666666666666668,-2.7027027027027075,Stable
2019-11-01,Credit card or prepaid card,29,23.666666666666668,22.53521126760563,Stable
2019-12-01,Credit card or prepaid card,26,24.666666666666668,5.4054054054054,Stable
2020-01-01,Credit card or prepaid card,20,25.0,-20.0,Stable
2020-02-01,Credit card or prepaid card,28,24.166666666666668,15.862068965517237,Stable
2020-03-01,Credit card or prepaid card,38,25.333333333333332,50.000000000000014,High growth
2020-04-01,Credit card or prepaid card,35,27.5,27.27272727272727,Moderate growth
2020-05-01,Credit card or prepaid card,38,29.333333333333332,29.545454545454554,Moderate growth
2020-06-01,Credit card or prepaid card,39,30.833333333333332,26.486486486486495,Moderate growth
2020-07-01,Credit card or prepaid card,31,33.0,-6.0606060606060606,Stable
2020-08-01,Credit card or prepaid card,35,34.833333333333336,0.4784688995215242,Stable
2020-09-01,Credit card or prepaid card,39,36.0,8.333333333333332,Stable
2020-10-01,Credit card or prepaid card,44,36.166666666666664,21.658986175115217,Stable
2020-11-01,Credit card or prepaid card,32,37.666666666666664,-15.044247787610615,Stable
2020-12-01,Credit card or prepaid card,38,36.666666666666664,3.636363636363643,Stable
2021-01-01,Credit card or prepaid card,35,36.5,-4.10958904109589,Stable
2021-02-01,Credit card or prepaid card,41,37.166666666666664,10.313901345291487,Stable
2021-03-01,Credit card or prepaid card,31,38.166666666666664,-18.777292576419207,Stable
2021-04-01,Credit card or prepaid card,20,36.833333333333336,-45.70135746606335,Decreasing
2021-05-01,Credit card or prepaid card,23,32.833333333333336,-29.94923857868021,Decreasing
2021-06-01,Credit card or prepaid card,23,31.333333333333332,-26.595744680851062,Decreasing
2021-07-01,Credit card or prepaid card,24,28.833333333333332,-16.763005780346816,Stable
2021-08-01,Credit card or prepaid card,24,27.0,-11.11111111111111,Stable
2021-09-01,Credit card or prepaid card,28,24.166666666666668,15.862068965517237,Stable
2021-10-01,Credit card or prepaid card,30,23.666666666666668,26.76056338028168,Moderate growth
2021-11-01,Credit card or prepaid card,28,25.333333333333332,10.526315789473689,Stable
2021-12-01,Credit card or prepaid card,37,26.166666666666668,41.401273885350314,Moderate growth
2022-01-01,Credit card or prepaid card,41,28.5,43.859649122807014,Moderate growth
2022-02-01,Credit card or prepaid card,39,31.333333333333332,24.468085106382983,Stable
